6.733467,-66.944246,74.286391,37.143196
6.753507,-71.485433,69.927340,34.963670
6.773547,-75.743369,65.291210,32.645605
6.793587,-79.701181,60.396372,30.198186
6.813627,-83.343188,55.262221,27.631111
6.833667,-86.654958,49.909101,24.954550
6.853707,-89.623368,44.358222,22.179111
6.873747,-92.236658,38.631580,19.315790
6.893788,-94.484472,32.751865,16.375932
6.913828,-96.357903,26.742375,13.371187
6.933868,-97.849528,20.626921,10.313461
6.953908,-98.953437,14.429736,7.214868
6.973948,-99.665256,8.175375,4.087688
6.993988,-99.982164,1.888621,0.944310
7.014028,-99.902906,-4.405617,-2.202809
7.034068,-99.427795,-10.682399,-5.341199
7.054108,-98.558714,-16.916853,-8.458426
7.074148,-97.299107,-23.084276,-11.542138
7.094188,-95.653965,-29.160230,-14.580115
7.114228,-93.629806,-35.120641,-17.560320
7.134269,-91.234651,-40.941891,-20.470945
7.154309,-88.477991,-46.600914,-23.300457
7.174349,-85.370748,-52.075286,-26.037643
7.194389,-81.925234,-57.343317,-28.671659
7.214429,-78.155102,-62.384133,-31.192066
7.234469,-74.075291,-67.177759,-33.588880
7.254509,-69.701965,-71.705202,-35.852601
7.274549,-65.052455,-75.948523,-37.974261
7.294589,-60.145183,-79.890907,-39.945453
7.314629,-54.999593,-83.516734,-41.758367
7.334669,-49.636074,-86.811636,-43.405818
7.354709,-44.075878,-89.762559,-44.881279
7.374749,-38.341038,-92.357809,-46.178904
7.394790,-32.454276,-94.587102,-47.293551
7.414830,-26.438919,-96.441607,-48.220804
7.434870,-20.318800,-97.913974,-48.956987
7.454910,-14.118171,-98.998370,-49.499185
7.474950,-7.861600,-99.690497,-49.845249
7.494990,-1.573879,-99.987614,-49.993807
7.515030,4.720078,-99.888542,-49.944271
7.535070,10.995333,-99.393675,-49.696838
7.555110,17.227020,-98.504973,-49.252487
7.575150,23.390447,-97.225958,-48.612979
7.595190,29.461193,-95.561698,-47.780849
7.615230,35.415203,-93.518786,-46.759393
7.635271,41.228884,-91.105319,-45.552659
7.655311,46.879201,-88.330858,-44.165429
7.675351,52.343765,-85.206398,-42.603199
7.695391,57.600924,-81.744318,-40.872159
7.715431,62.629847,-77.958337,-38.979168
7.735471,67.410607,-73.863456,-36.931728
7.755511,71.924261,-69.475900,-34.737950
7.775551,76.152924,-64.813056,-32.406528
7.795591,80.079841,-59.893397,-29.946699
7.815631,83.689452,-54.736419,-27.368210
7.835671,86.967455,-49.362555,-24.681277
7.855711,89.900860,-43.793098,-21.896549
7.875752,92.478044,-38.050117,-19.025058
7.895792,94.688796,-32.156366,-16.078183
7.915832,96.524356,-26.135201,-13.067600
7.935872,97.977450,-20.010478,-10.005239
7.955912,99.042322,-13.806466,-6.903233
7.975952,99.714751,-7.547747,-3.773874
7.995992,99.992073,-1.259122,-0.629561
8.016032,99.873189,5.034492,2.517246
8.036072,99.358571,11.308158,5.654079
8.056112,98.450257,17.537017,8.768508
8.076152,97.151846,23.696388,11.848194
8.096192,95.468484,29.761864,14.880932
8.116232,93.406840,35.709413,17.854707
8.136273,90.975084,41.515469,20.757734
8.156313,88.182850,47.157024,23.578512
8.176353,85.041204,52.611726,26.305863
8.196393,81.562592,57.857960,28.928980
8.216433,77.760799,62.874940,31.437470
8.236473,73.650889,67.642786,33.821393
8.256513,69.249147,72.142606,36.071303
8.276553,64.573014,76.356571,38.178285
8.296593,59.641019,80.267982,40.133991
8.316633,54.472703,83.861341,41.930671
8.336673,49.088547,87.122411,43.561206
8.356713,43.509884,90.038270,45.019135
8.376754,37.758818,92.597363,46.298682
8.396794,31.858138,94.789551,47.394776
8.416834,25.831224,96.606148,48.303074
8.436874,19.701957,98.039956,49.019978
8.456914,13.494624,99.085292,49.542646
8.476954,7.233820,99.738016,49.869008
8.496994,0.944352,99.995541,49.997770
8.517034,-5.348857,99.856846,49.928423
8.537074,-11.620871,99.322482,49.661241
8.557114,-17.846840,98.394564,49.197282
8.577154,-24.002093,97.076771,48.538386
8.597194,-30.062240,95.374324,47.687162
8.617234,-36.003270,93.293968,46.646984
8.637275,-41.801642,90.843947,45.421974
8.657315,-47.434380,88.033969,44.016984
8.677355,-52.879165,84.875167,42.437583
8.697395,-58.114423,81.380058,40.690029
8.717435,-63.119411,77.562491,38.781245
8.737475,-67.874295,73.437593,36.718796
8.757515,-72.360237,69.021707,34.510854
8.777555,-76.559461,64.332332,32.166166
8.797595,-80.455327,59.388049,29.694024
8.817635,-84.032400,54.208448,27.104224
8.837675,-87.276505,48.814053,24.407026
8.857715,-90.174788,43.226238,21.613119
8.877756,-92.715765,37.467145,18.733573
8.897796,-94.889367,31.559594,15.779797
8.917836,-96.686983,25.526991,12.763495
8.937876,-98.101489,19.393241,9.696621
8.957916,-99.127281,13.182648,6.591324
8.977956,-99.760293,6.919820,3.459910
8.997996,-99.998018,0.629574,0.314787
9.018036,-99.839514,-5.663168,-2.831584
9.038076,-99.285408,-11.933469,-5.966735
9.058116,-98.337897,-18.156486,-9.078243
9.078156,-97.000735,-24.307560,-12.153780
9.098196,-95.279219,-30.362319,-15.181159
9.118236,-93.180172,-36.296770,-18.148385
9.138277,-90.711910,-42.087401,-21.043700
9.158317,-87.884215,-47.711265,-23.855633
9.178357,-84.708289,-53.146080,-26.573040
9.198397,-81.196717,-58.370310,-29.185155
9.218437,-77.363414,-63.363256,-31.681628
9.238477,-73.223568,-68.105132,-34.052566
9.258517,-68.793584,-72.577151,-36.288575
